name,bioactivity_score,mol_weight,logp,solubility,toxicity,is_champion,targets,discovery_date,mega_id
antioxidant_peptide_17,0.6512803807819962,11425.0,8.0,Faible,Faible,False,2,2025-04-01,MEGA_004553
antioxidant_peptide_18,0.47151738752858663,11444.0,8.0,Faible,Modérée,False,2,2025-04-01,MEGA_004554
antioxidant_peptide_19,0.422324226182899,11479.0,8.0,Faible,Élevée,False,1,2025-04-01,MEGA_004555
antioxidant_peptide_20,0.37722468972569223,11562.0,8.0,Faible,Élevée,False,1,2025-04-01,MEGA_004556
antioxidant_peptide_21,0.48562278817294613,11539.0,8.0,Faible,Élevée,False,2,2025-04-01,MEGA_004557
antioxidant_peptide_22,0.7769549609358726,11483.0,8.0,Faible,Faible,False,1,2025-04-01,MEGA_004558
antioxidant_peptide_23,0.3774447600087405,11589.0,8.0,Faible,Élevée,False,3,2025-04-01,MEGA_004559
antioxidant_peptide_24,0.4173393139297472,11675.0,8.0,Faible,Modérée,False,1,2025-04-02,MEGA_004560
antioxidant_peptide_25,0.5178248735145822,11604.0,8.0,Faible,Modérée,False,3,2025-04-02,MEGA_004561
antioxidant_peptide_26,0.4847529932461749,11633.0,8.0,Faible,Faible,False,2,2025-04-02,MEGA_004562
antioxidant_peptide_27,0.5501342964784134,11694.0,8.0,Faible,Faible,False,2,2025-04-02,MEGA_004563
antioxidant_peptide_28,0.603608155751096,11724.0,8.0,Faible,Faible,False,3,2025-04-02,MEGA_004564
antioxidant_peptide_29,0.7745123526029217,11720.0,8.0,Faible,Faible,False,2,2025-04-02,MEGA_004565
antioxidant_peptide_30,0.4624185308673826,11745.0,8.0,Faible,Faible,False,2,2025-04-02,MEGA_004566
antioxidant_peptide_31,0.7945205768307992,11824.0,8.0,Faible,Faible,False,2,2025-04-02,MEGA_004567
antioxidant_peptide_32,0.7305820582700546,11745.0,8.0,Faible,Faible,False,1,2025-04-02,MEGA_004568
antioxidant_peptide_33,0.49168737818916386,11802.0,8.0,Faible,Faible,False,1,2025-04-02,MEGA_004569
antioxidant_peptide_34,0.7259580732553129,11848.0,8.0,Faible,Modérée,False,3,2025-04-03,MEGA_004570
antioxidant_peptide_35,0.4303298795150492,11929.0,8.0,Faible,Modérée,False,3,2025-04-03,MEGA_004571
antioxidant_peptide_36,0.38518537063213804,11974.0,8.0,Faible,Modérée,False,1,2025-04-03,MEGA_004572
antioxidant_peptide_37,0.40164083939291584,11990.0,8.0,Faible,Modérée,False,2,2025-04-03,MEGA_004573
antioxidant_peptide_38,0.5124524777507062,11910.0,8.0,Faible,Faible,False,1,2025-04-03,MEGA_004574
antioxidant_peptide_39,0.3320109134227101,11919.0,8.0,Faible,Faible,False,2,2025-04-03,MEGA_004575
antioxidant_peptide_40,0.4035323653238886,11947.0,8.0,Faible,Modérée,False,3,2025-04-03,MEGA_004576
antioxidant_peptide_41,0.3570928402075238,11999.0,8.0,Faible,Modérée,False,3,2025-04-03,MEGA_004577
antioxidant_peptide_42,0.8027629004057375,11984.0,8.0,Faible,Faible,False,3,2025-04-03,MEGA_004578
antioxidant_peptide_43,0.4703966394105197,12010.0,8.0,Faible,Élevée,False,1,2025-04-03,MEGA_004579
antioxidant_peptide_44,0.6737529740559118,12103.0,8.0,Faible,Élevée,False,1,2025-04-04,MEGA_004580
antioxidant_peptide_45,0.4695157303388414,12156.0,8.0,Faible,Faible,False,2,2025-04-04,MEGA_004581
antioxidant_peptide_46,0.5220104430518178,12188.0,8.0,Faible,Élevée,False,3,2025-04-04,MEGA_004582
antioxidant_peptide_47,0.3640141697962447,12245.0,8.0,Faible,Modérée,False,2,2025-04-04,MEGA_004583
antioxidant_peptide_48,0.4489631379118535,12263.0,8.0,Faible,Élevée,False,2,2025-04-04,MEGA_004584
antioxidant_peptide_49,0.5666501603047029,12247.0,8.0,Faible,Élevée,False,1,2025-04-04,MEGA_004585
antioxidant_peptide_50,0.3650483350040236,12187.0,8.0,Faible,Modérée,False,1,2025-04-04,MEGA_004586
antioxidant_peptide_51,0.45574958945019506,12308.0,8.0,Faible,Modérée,False,2,2025-04-04,MEGA_004587
antioxidant_peptide_52,0.5551212603293849,12272.0,8.0,Faible,Modérée,False,2,2025-04-04,MEGA_004588
antioxidant_peptide_53,0.41244429277798017,12320.0,8.0,Faible,Élevée,False,2,2025-04-04,MEGA_004589
antioxidant_peptide_54,0.7622240836658541,12354.0,8.0,Faible,Faible,False,1,2025-04-05,MEGA_004590
antioxidant_peptide_55,0.5141419612598823,12404.0,8.0,Faible,Modérée,False,2,2025-04-05,MEGA_004591
antioxidant_peptide_56,0.6142064244538243,12449.0,8.0,Faible,Modérée,False,1,2025-04-05,MEGA_004592
antioxidant_peptide_57,0.5062163597674545,12495.0,8.0,Faible,Élevée,False,3,2025-04-05,MEGA_004593
antioxidant_peptide_58,0.6107612490954517,12523.0,8.0,Faible,Modérée,False,3,2025-04-05,MEGA_004594
antioxidant_peptide_59,0.46108388186746696,12546.0,8.0,Faible,Modérée,False,2,2025-04-05,MEGA_004595
antioxidant_peptide_60,0.38535213943945634,12464.0,8.0,Faible,Modérée,False,1,2025-04-05,MEGA_004596
antioxidant_peptide_61,0.3988872295756879,12481.0,8.0,Faible,Faible,False,3,2025-04-05,MEGA_004597
antioxidant_peptide_62,0.6040998572649596,12520.0,8.0,Faible,Faible,False,1,2025-04-05,MEGA_004598
antioxidant_peptide_63,0.5144613908122786,12604.0,8.0,Faible,Modérée,False,1,2025-04-05,MEGA_004599
antioxidant_peptide_64,0.4367616111953996,12557.0,8.0,Faible,Élevée,False,3,2025-04-06,MEGA_004600
antioxidant_peptide_65,0.40175023028773815,12633.0,8.0,Faible,Modérée,False,2,2025-04-06,MEGA_004601
antioxidant_peptide_66,0.49268215988799263,12644.0,8.0,Faible,Élevée,False,2,2025-04-06,MEGA_004602
antioxidant_peptide_67,0.5526750905930462,12668.0,8.0,Faible,Faible,False,3,2025-04-06,MEGA_004603
antioxidant_peptide_68,0.6267991020976851,12670.0,8.0,Faible,Modérée,False,1,2025-04-06,MEGA_004604
antioxidant_peptide_69,0.6255976925225897,12738.0,8.0,Faible,Faible,False,2,2025-04-06,MEGA_004605
antioxidant_peptide_70,0.7134174463131628,12679.0,8.0,Faible,Faible,False,1,2025-04-06,MEGA_004606
antioxidant_peptide_71,0.3511978286805693,12795.0,8.0,Faible,Modérée,False,3,2025-04-06,MEGA_004607
antioxidant_peptide_72,0.5918789060166794,12850.0,8.0,Faible,Modérée,False,2,2025-04-06,MEGA_004608
antioxidant_peptide_73,0.4940735295525456,12884.0,8.0,Faible,Modérée,False,2,2025-04-06,MEGA_004609
antioxidant_peptide_74,0.5499474516679929,12862.0,8.0,Faible,Élevée,False,2,2025-04-07,MEGA_004610
antioxidant_peptide_75,0.4739690016050042,12820.0,8.0,Faible,Faible,False,3,2025-04-07,MEGA_004611
antioxidant_peptide_76,0.3701531132291298,12871.0,8.0,Faible,Modérée,False,3,2025-04-07,MEGA_004612
antioxidant_peptide_77,0.44775013619188164,12909.0,8.0,Faible,Élevée,False,3,2025-04-07,MEGA_004613
antioxidant_peptide_78,0.5032328553231471,13016.0,8.0,Faible,Faible,False,1,2025-04-07,MEGA_004614
antioxidant_peptide_79,0.5510907687581066,12926.0,8.0,Faible,Élevée,False,1,2025-04-07,MEGA_004615
antioxidant_peptide_80,0.5871311135496489,12939.0,8.0,Faible,Élevée,False,1,2025-04-07,MEGA_004616
antioxidant_peptide_81,0.40220220491530595,13100.0,8.0,Faible,Modérée,False,2,2025-04-07,MEGA_004617
antioxidant_peptide_82,0.5422424418882686,12983.0,8.0,Faible,Modérée,False,2,2025-04-07,MEGA_004618
antioxidant_peptide_83,0.6091283521184521,13146.0,8.0,Faible,Modérée,False,2,2025-04-07,MEGA_004619
antioxidant_peptide_84,0.5695666483142059,13064.0,8.0,Faible,Modérée,False,3,2025-04-08,MEGA_004620
antioxidant_peptide_85,0.3303175188488816,13150.0,8.0,Faible,Élevée,False,3,2025-04-08,MEGA_004621
antioxidant_peptide_86,0.5466727155924209,13135.0,8.0,Faible,Modérée,False,2,2025-04-08,MEGA_004622
antioxidant_peptide_87,0.4613206804901899,13120.0,8.0,Faible,Modérée,False,3,2025-04-08,MEGA_004623
antioxidant_peptide_88,0.4607954856863271,13272.0,8.0,Faible,Faible,False,1,2025-04-08,MEGA_004624
antioxidant_peptide_89,0.6981922590549635,13295.0,8.0,Faible,Élevée,False,1,2025-04-08,MEGA_004625
antioxidant_peptide_90,0.6510044834016485,13203.0,8.0,Faible,Élevée,False,3,2025-04-08,MEGA_004626
antioxidant_peptide_91,0.4673817749243949,13323.0,8.0,Faible,Faible,False,1,2025-04-08,MEGA_004627
antioxidant_peptide_92,0.49384972503063507,13225.0,8.0,Faible,Faible,False,1,2025-04-08,MEGA_004628
antioxidant_peptide_93,0.4110233667459429,13317.0,8.0,Faible,Faible,False,1,2025-04-08,MEGA_004629
antioxidant_peptide_94,0.36875704237209805,13343.0,8.0,Faible,Élevée,False,2,2025-04-09,MEGA_004630
antioxidant_peptide_95,0.6710161756007993,13300.0,8.0,Faible,Modérée,False,3,2025-04-09,MEGA_004631
antioxidant_peptide_96,0.7445960147358807,13380.0,8.0,Faible,Modérée,False,3,2025-04-09,MEGA_004632
antioxidant_peptide_97,0.727220829434715,13474.0,8.0,Faible,Faible,False,2,2025-04-09,MEGA_004633
antioxidant_peptide_98,0.8393005256691215,13392.0,8.0,Faible,Élevée,False,1,2025-04-09,MEGA_004634
antioxidant_peptide_99,0.6108624640050744,13509.0,8.0,Faible,Élevée,False,2,2025-04-09,MEGA_004635
antioxidant_peptide_100,0.49977800167947345,13560.0,8.0,Faible,Modérée,False,1,2025-04-09,MEGA_004636
ace_inhibitor_peptide_1,0.583882981944259,13517.0,8.0,Faible,Élevée,False,2,2025-04-09,MEGA_004637
ace_inhibitor_peptide_2,0.5633485007693928,13528.0,8.0,Faible,Modérée,False,1,2025-04-09,MEGA_004638
ace_inhibitor_peptide_3,0.6117028425320925,13553.0,8.0,Faible,Faible,False,2,2025-04-09,MEGA_004639
ace_inhibitor_peptide_4,0.5324998934754555,13567.0,8.0,Faible,Faible,False,2,2025-04-10,MEGA_004640
ace_inhibitor_peptide_5,0.5450162325662997,13551.0,8.0,Faible,Modérée,False,1,2025-04-10,MEGA_004641
ace_inhibitor_peptide_6,0.6269989719618358,13721.0,8.0,Faible,Faible,False,1,2025-04-10,MEGA_004642
ace_inhibitor_peptide_7,0.4160841290150923,13731.0,8.0,Faible,Élevée,False,3,2025-04-10,MEGA_004643
ace_inhibitor_peptide_8,0.6560471596908635,13636.0,8.0,Faible,Élevée,False,3,2025-04-10,MEGA_004644
ace_inhibitor_peptide_9,0.6149311373931164,13720.0,8.0,Faible,Modérée,False,2,2025-04-10,MEGA_004645
ace_inhibitor_peptide_10,0.3439392214574502,13733.0,8.0,Faible,Élevée,False,2,2025-04-10,MEGA_004646
ace_inhibitor_peptide_11,0.6117975010362168,13712.0,8.0,Faible,Élevée,False,3,2025-04-10,MEGA_004647
ace_inhibitor_peptide_12,0.7451854834154207,13758.0,8.0,Faible,Modérée,False,3,2025-04-10,MEGA_004648
ace_inhibitor_peptide_13,0.42606829222334996,13822.0,8.0,Faible,Faible,False,1,2025-04-10,MEGA_004649
ace_inhibitor_peptide_14,0.6560308534970816,13805.0,8.0,Faible,Faible,False,3,2025-04-11,MEGA_004650
ace_inhibitor_peptide_15,0.7732246286942677,13944.0,8.0,Faible,Modérée,False,2,2025-04-11,MEGA_004651
ace_inhibitor_peptide_16,0.5770349142379092,13941.0,8.0,Faible,Élevée,False,3,2025-04-11,MEGA_004652
ace_inhibitor_peptide_17,0.6220329872709165,13929.0,8.0,Faible,Élevée,False,3,2025-04-11,MEGA_004653
ace_inhibitor_peptide_18,0.39142842646534737,13962.0,8.0,Faible,Modérée,False,3,2025-04-11,MEGA_004654
ace_inhibitor_peptide_19,0.6500681318072181,14013.0,8.0,Faible,Élevée,False,3,2025-04-11,MEGA_004655
ace_inhibitor_peptide_20,0.575269470804951,14069.0,8.0,Faible,Élevée,False,2,2025-04-11,MEGA_004656
ace_inhibitor_peptide_21,0.6904972902942217,14089.0,8.0,Faible,Modérée,False,3,2025-04-11,MEGA_004657
ace_inhibitor_peptide_22,0.6876679277670839,14070.0,8.0,Faible,Modérée,False,3,2025-04-11,MEGA_004658
ace_inhibitor_peptide_23,0.5901366949356234,14059.0,8.0,Faible,Élevée,False,2,2025-04-11,MEGA_004659
ace_inhibitor_peptide_24,0.5757177480161431,14149.0,8.0,Faible,Faible,False,3,2025-04-12,MEGA_004660
ace_inhibitor_peptide_25,0.4778347677386884,14168.0,8.0,Faible,Faible,False,2,2025-04-12,MEGA_004661
ace_inhibitor_peptide_26,0.5480320012731075,14205.0,8.0,Faible,Modérée,False,3,2025-04-12,MEGA_004662
ace_inhibitor_peptide_27,0.7465458391801183,14134.0,8.0,Faible,Élevée,False,3,2025-04-12,MEGA_004663
ace_inhibitor_peptide_28,0.5530432923379565,14239.0,8.0,Faible,Faible,False,3,2025-04-12,MEGA_004664
ace_inhibitor_peptide_29,0.7567345398160439,14211.0,8.0,Faible,Modérée,False,1,2025-04-12,MEGA_004665
ace_inhibitor_peptide_30,0.7410826322252864,14199.0,8.0,Faible,Élevée,False,3,2025-04-12,MEGA_004666
ace_inhibitor_peptide_31,0.4475902544379551,14329.0,8.0,Faible,Modérée,False,2,2025-04-12,MEGA_004667
ace_inhibitor_peptide_32,0.5283917602959828,14226.0,8.0,Faible,Modérée,False,1,2025-04-12,MEGA_004668
ace_inhibitor_peptide_33,0.45245117446691613,14253.0,8.0,Faible,Modérée,False,3,2025-04-12,MEGA_004669
ace_inhibitor_peptide_34,0.7100401205504516,14362.0,8.0,Faible,Modérée,False,2,2025-04-13,MEGA_004670
ace_inhibitor_peptide_35,0.5622546836940766,14311.0,8.0,Faible,Modérée,False,3,2025-04-13,MEGA_004671
ace_inhibitor_peptide_36,0.5647981882991571,14416.0,8.0,Faible,Faible,False,2,2025-04-13,MEGA_004672
ace_inhibitor_peptide_37,0.6524926517123824,14357.0,8.0,Faible,Modérée,False,3,2025-04-13,MEGA_004673
ace_inhibitor_peptide_38,0.8318830288141144,14404.0,8.0,Faible,Élevée,False,2,2025-04-13,MEGA_004674
ace_inhibitor_peptide_39,0.8220078733391349,14424.0,8.0,Faible,Élevée,False,2,2025-04-13,MEGA_004675
ace_inhibitor_peptide_40,0.5253316033826783,14464.0,8.0,Faible,Modérée,False,1,2025-04-13,MEGA_004676
ace_inhibitor_peptide_41,0.7618019669694802,14464.0,8.0,Faible,Modérée,False,1,2025-04-13,MEGA_004677
ace_inhibitor_peptide_42,0.6756754180947315,14522.0,8.0,Faible,Élevée,False,2,2025-04-13,MEGA_004678
ace_inhibitor_peptide_43,0.654601963038328,14634.0,8.0,Faible,Modérée,False,2,2025-04-13,MEGA_004679
ace_inhibitor_peptide_44,0.8598118725831911,14646.0,8.0,Faible,Élevée,True,5,2025-04-14,MEGA_004680
ace_inhibitor_peptide_45,0.4137321514010778,14557.0,8.0,Faible,Faible,False,2,2025-04-14,MEGA_004681
ace_inhibitor_peptide_46,0.5028915548281427,14707.0,8.0,Faible,Faible,False,3,2025-04-14,MEGA_004682
ace_inhibitor_peptide_47,0.7443864638052371,14727.0,8.0,Faible,Élevée,False,3,2025-04-14,MEGA_004683
ace_inhibitor_peptide_48,0.5025823640638221,14685.0,8.0,Faible,Modérée,False,2,2025-04-14,MEGA_004684
ace_inhibitor_peptide_49,0.6194491634864366,14761.0,8.0,Faible,Faible,False,2,2025-04-14,MEGA_004685
ace_inhibitor_peptide_50,0.46638301645085123,14796.0,8.0,Faible,Élevée,False,1,2025-04-14,MEGA_004686
ace_inhibitor_peptide_51,0.5010126502918465,14802.0,8.0,Faible,Faible,False,1,2025-04-14,MEGA_004687
ace_inhibitor_peptide_52,0.6476862036870388,14802.0,8.0,Faible,Modérée,False,2,2025-04-14,MEGA_004688
ace_inhibitor_peptide_53,0.6646521431173682,14867.0,8.0,Faible,Modérée,False,3,2025-04-14,MEGA_004689
ace_inhibitor_peptide_54,0.488413052357369,14827.0,8.0,Faible,Élevée,False,1,2025-04-15,MEGA_004690
ace_inhibitor_peptide_55,0.6585633848964535,14825.0,8.0,Faible,Faible,False,3,2025-04-15,MEGA_004691
ace_inhibitor_peptide_56,0.5253301529057812,14855.0,8.0,Faible,Modérée,False,3,2025-04-15,MEGA_004692
ace_inhibitor_peptide_57,0.656821486364839,14902.0,8.0,Faible,Faible,False,3,2025-04-15,MEGA_004693
ace_inhibitor_peptide_58,0.5654610343091943,14900.0,8.0,Faible,Faible,False,3,2025-04-15,MEGA_004694
ace_inhibitor_peptide_59,0.6063489757620555,14907.0,8.0,Faible,Modérée,False,1,2025-04-15,MEGA_004695
ace_inhibitor_peptide_60,0.5477793227023562,15012.0,8.0,Faible,Élevée,False,2,2025-04-15,MEGA_004696
ace_inhibitor_peptide_61,0.38185593028123244,15065.0,8.0,Faible,Élevée,False,2,2025-04-15,MEGA_004697
ace_inhibitor_peptide_62,0.5167406148364331,15104.0,8.0,Faible,Élevée,False,1,2025-04-15,MEGA_004698
ace_inhibitor_peptide_63,0.5959195506024213,15141.0,8.0,Faible,Faible,False,3,2025-04-15,MEGA_004699
ace_inhibitor_peptide_64,0.5322602633339516,15137.0,8.0,Faible,Élevée,False,2,2025-04-16,MEGA_004700
ace_inhibitor_peptide_65,0.8141635045821387,15093.0,8.0,Faible,Modérée,False,2,2025-04-16,MEGA_004701
ace_inhibitor_peptide_66,0.6696781545168704,15188.0,8.0,Faible,Modérée,False,2,2025-04-16,MEGA_004702
ace_inhibitor_peptide_67,0.5953710216322878,15112.0,8.0,Faible,Faible,False,3,2025-04-16,MEGA_004703
ace_inhibitor_peptide_68,0.5958318514265661,15275.0,8.0,Faible,Modérée,False,2,2025-04-16,MEGA_004704
ace_inhibitor_peptide_69,0.3607473142331538,15265.0,8.0,Faible,Faible,False,1,2025-04-16,MEGA_004705
ace_inhibitor_peptide_70,0.6051985711427381,15221.0,8.0,Faible,Faible,False,2,2025-04-16,MEGA_004706
ace_inhibitor_peptide_71,0.6526072358160031,15242.0,8.0,Faible,Faible,False,2,2025-04-16,MEGA_004707
ace_inhibitor_peptide_72,0.46637333107081813,15338.0,8.0,Faible,Élevée,False,1,2025-04-16,MEGA_004708
ace_inhibitor_peptide_73,0.4669553882794859,15278.0,8.0,Faible,Élevée,False,3,2025-04-16,MEGA_004709
ace_inhibitor_peptide_74,0.4070789975126681,15421.0,8.0,Faible,Élevée,False,2,2025-04-17,MEGA_004710
ace_inhibitor_peptide_75,0.4298286683191671,15449.0,8.0,Faible,Modérée,False,3,2025-04-17,MEGA_004711
ace_inhibitor_peptide_76,0.9120400646899613,15474.0,8.0,Faible,Faible,True,7,2025-04-17,MEGA_004712
ace_inhibitor_peptide_77,0.6783111700997234,15440.0,8.0,Faible,Élevée,False,3,2025-04-17,MEGA_004713
ace_inhibitor_peptide_78,0.606144574978833,15415.0,8.0,Faible,Élevée,False,2,2025-04-17,MEGA_004714
ace_inhibitor_peptide_79,0.6099595065475205,15469.0,8.0,Faible,Modérée,False,2,2025-04-17,MEGA_004715
ace_inhibitor_peptide_80,0.8055583789347758,15574.0,8.0,Faible,Élevée,False,1,2025-04-17,MEGA_004716
ace_inhibitor_peptide_81,0.7181099641534421,15537.0,8.0,Faible,Modérée,False,3,2025-04-17,MEGA_004717
ace_inhibitor_peptide_82,0.35726332539409233,15538.0,8.0,Faible,Élevée,False,1,2025-04-17,MEGA_004718
ace_inhibitor_peptide_83,0.44523942675432043,15551.0,8.0,Faible,Modérée,False,2,2025-04-17,MEGA_004719
ace_inhibitor_peptide_84,0.6254862124772205,15636.0,8.0,Faible,Modérée,False,2,2025-04-18,MEGA_004720
ace_inhibitor_peptide_85,0.5784380233141259,15635.0,8.0,Faible,Modérée,False,1,2025-04-18,MEGA_004721
ace_inhibitor_peptide_86,0.5719534967534499,15616.0,8.0,Faible,Élevée,False,1,2025-04-18,MEGA_004722
ace_inhibitor_peptide_87,0.39494956092132955,15693.0,8.0,Faible,Élevée,False,3,2025-04-18,MEGA_004723
ace_inhibitor_peptide_88,0.5205058979970588,15730.0,8.0,Faible,Faible,False,2,2025-04-18,MEGA_004724
ace_inhibitor_peptide_89,0.6484923367092753,15705.0,8.0,Faible,Faible,False,3,2025-04-18,MEGA_004725
ace_inhibitor_peptide_90,0.46965622801137746,15695.0,8.0,Faible,Modérée,False,3,2025-04-18,MEGA_004726
ace_inhibitor_peptide_91,0.38381672264092287,15706.0,8.0,Faible,Modérée,False,2,2025-04-18,MEGA_004727
polymyxin,0.6860128879110237,947.0,8.0,Faible,Élevée,False,2,2025-04-18,MEGA_004728
bacitracin,0.3804294686117083,1080.0,8.0,Faible,Faible,False,3,2025-04-18,MEGA_004729
hyoscyamine,0.6694576274534274,1353.0,8.0,Faible,Faible,False,1,2025-04-19,MEGA_004730
brucine,0.5497571011849007,1578.0,8.0,Faible,Modérée,False,2,2025-04-19,MEGA_004731
catharanthine,0.5382292526822121,1690.0,8.0,Faible,Faible,False,3,2025-04-19,MEGA_004732
vindoline,0.665261198473103,1617.0,8.0,Faible,Élevée,False,1,2025-04-19,MEGA_004733
lycorine,0.4999397580102825,1754.0,8.0,Faible,Modérée,False,3,2025-04-19,MEGA_004734
amaryllidine,0.7268228744796708,1738.0,8.0,Faible,Faible,False,2,2025-04-19,MEGA_004735
narcissidine,0.472116675765429,1836.0,8.0,Faible,Modérée,False,1,2025-04-19,MEGA_004736
mescaline,0.6144242215705288,1934.0,8.0,Faible,Élevée,False,1,2025-04-19,MEGA_004737
psilocybin,0.4722125519291282,1931.0,8.0,Faible,Faible,False,1,2025-04-19,MEGA_004738
p-coumaric acid,0.5924831895456184,2499.0,8.0,Faible,Élevée,False,2,2025-04-19,MEGA_004739
sinapic acid,0.635797949149951,2457.0,8.0,Faible,Faible,False,2,2025-04-20,MEGA_004740
vanillic acid,0.608299051659141,2520.0,8.0,Faible,Élevée,False,3,2025-04-20,MEGA_004741
protocatechuic acid,0.40104065072483114,2530.0,8.0,Faible,Modérée,False,3,2025-04-20,MEGA_004742
hydroxybenzoic acid,0.6908625256427963,2585.0,8.0,Faible,Modérée,False,2,2025-04-20,MEGA_004743
gentisic acid,0.7035689679084041,2636.0,8.0,Faible,Élevée,False,3,2025-04-20,MEGA_004744
β-sitosterol,0.6345312458804777,3205.0,8.0,Faible,Faible,False,1,2025-04-20,MEGA_004745
campesterol,0.4617556758114595,3202.0,8.0,Faible,Faible,False,2,2025-04-20,MEGA_004746
lanosterol,0.5220432203923929,3391.0,8.0,Faible,Modérée,False,2,2025-04-20,MEGA_004747
cycloartenol,0.6499142118664025,3379.0,8.0,Faible,Élevée,False,3,2025-04-20,MEGA_004748
glucosinolate,0.4979173431333358,3570.0,8.0,Faible,Faible,False,2,2025-04-20,MEGA_004749
inosine,0.6064528383576485,3815.0,8.0,Faible,Faible,False,1,2025-04-21,MEGA_004750
hypoxanthine,0.3748635103001992,3776.0,8.0,Faible,Faible,False,2,2025-04-21,MEGA_004751
xanthine,0.5489284320197839,3886.0,8.0,Faible,Modérée,False,1,2025-04-21,MEGA_004752
vitamin D3,0.7306442849009498,3926.0,8.0,Faible,Élevée,False,2,2025-04-21,MEGA_004753
vitamin K1,0.38746692437593505,3975.0,8.0,Faible,Faible,False,2,2025-04-21,MEGA_004754
vitamin B1,0.40790340868044395,4072.0,8.0,Faible,Faible,False,2,2025-04-21,MEGA_004755
vitamin B2,0.46074937208404176,4081.0,8.0,Faible,Modérée,False,3,2025-04-21,MEGA_004756
vitamin B3,0.3608353437149587,3991.0,8.0,Faible,Modérée,False,3,2025-04-21,MEGA_004757
vitamin B5,0.4221313820667143,4072.0,8.0,Faible,Modérée,False,1,2025-04-21,MEGA_004758
vitamin B6,0.5807176170281834,4156.0,8.0,Faible,Faible,False,3,2025-04-21,MEGA_004759
vitamin B12,0.40035104889105466,4170.0,8.0,Faible,Faible,False,2,2025-04-22,MEGA_004760
isothiocyanate,0.49775260137332217,4887.0,8.0,Faible,Faible,False,3,2025-04-22,MEGA_004761
eleutherosides,0.6535858978677822,4900.0,8.0,Faible,Modérée,False,3,2025-04-22,MEGA_004762
